ward_no,ward_name,date,latitude,longitude,temperature_max,temperature_min,humidity_max,precipitation_sum,Population
198,J P Nagar,15-04-2025,12.91223918,77.59471581,33.6,20.2,81,0,35396
198,J P Nagar,16-04-2025,12.91223918,77.59471581,33.9,20.2,91,15.1,35396
198,J P Nagar,17-04-2025,12.91223918,77.59471581,32.7,20.4,84,0,35396
198,J P Nagar,18-04-2025,12.91223918,77.59471581,33.1,21,90,1,35396
198,J P Nagar,19-04-2025,12.91223918,77.59471581,33.1,20.6,93,0.1,35396
198,J P Nagar,20-04-2025,12.91223918,77.59471581,34.2,20.7,95,0,35396
198,J P Nagar,21-04-2025,12.91223918,77.59471581,33.5,20.3,96,0,35396
198,J P Nagar,22-04-2025,12.91223918,77.59471581,34.2,21,77,0,35396
198,J P Nagar,23-04-2025,12.91223918,77.59471581,35.4,21,75,0,35396
198,J P Nagar,24-04-2025,12.91223918,77.59471581,35.8,20.6,98,0,35396
198,J P Nagar,25-04-2025,12.91223918,77.59471581,35.3,21.4,95,0,35396
198,J P Nagar,26-04-2025,12.91223918,77.59471581,33.9,21.6,84,0,35396
198,J P Nagar,27-04-2025,12.91223918,77.59471581,33.8,21.3,88,0.1,35396
198,J P Nagar,28-04-2025,12.91223918,77.59471581,32.9,21.3,93,0,35396
198,J P Nagar,29-04-2025,12.91223918,77.59471581,34.3,21.6,87,0.1,35396
198,J P Nagar,30-04-2025,12.91223918,77.59471581,34.5,21.8,80,0.5,35396
198,J P Nagar,01-05-2025,12.91223918,77.59471581,33.9,22.4,73,1.6,35396
198,J P Nagar,02-05-2025,12.91223918,77.59471581,33,21.3,91,0.3,35396
198,J P Nagar,03-05-2025,12.91223918,77.59471581,33.6,20.9,94,14.6,35396
198,J P Nagar,04-05-2025,12.91223918,77.59471581,33.3,20.8,98,1.4,35396
198,J P Nagar,05-05-2025,12.91223918,77.59471581,35.1,21.2,91,0,35396
198,J P Nagar,06-05-2025,12.91223918,77.59471581,33.4,20.7,97,0,35396
198,J P Nagar,07-05-2025,12.91223918,77.59471581,32.9,20.3,91,0.1,35396
198,J P Nagar,08-05-2025,12.91223918,77.59471581,32.1,21.1,82,0,35396
198,J P Nagar,09-05-2025,12.91223918,77.59471581,31.8,20.3,81,0.2,35396
198,J P Nagar,10-05-2025,12.91223918,77.59471581,30.9,20.5,83,0.8,35396
198,J P Nagar,11-05-2025,12.91223918,77.59471581,31.7,20.5,84,5.6,35396
198,J P Nagar,12-05-2025,12.91223918,77.59471581,31.4,20.5,94,1.6,35396
198,J P Nagar,13-05-2025,12.91223918,77.59471581,32.6,20.4,98,3.8,35396
198,J P Nagar,14-05-2025,12.91223918,77.59471581,32.1,20.5,95,0.4,35396
198,J P Nagar,15-05-2025,12.91223918,77.59471581,32.2,20.6,99,2.1,35396
198,J P Nagar,16-05-2025,12.91223918,77.59471581,30.5,20.8,97,4.7,35396
198,J P Nagar,17-05-2025,12.91223918,77.59471581,29.4,20.5,98,37.2,35396
198,J P Nagar,18-05-2025,12.91223918,77.59471581,29.1,20.5,99,15.3,35396
198,J P Nagar,19-05-2025,12.91223918,77.59471581,28.2,20.8,99,17.5,35396
198,J P Nagar,20-05-2025,12.91223918,77.59471581,27,20.7,99,13.5,35396
198,J P Nagar,21-05-2025,12.91223918,77.59471581,26.6,20.3,98,4.2,35396
198,J P Nagar,22-05-2025,12.91223918,77.59471581,28.4,19.1,98,0,35396
198,J P Nagar,23-05-2025,12.91223918,77.59471581,28.2,20.3,97,2.6,35396
198,J P Nagar,24-05-2025,12.91223918,77.59471581,25.2,20.6,94,5.2,35396
198,J P Nagar,25-05-2025,12.91223918,77.59471581,27,20,98,6.9,35396
198,J P Nagar,26-05-2025,12.91223918,77.59471581,25.2,19.9,99,16,35396
198,J P Nagar,27-05-2025,12.91223918,77.59471581,26.3,20.1,96,2.6,35396
198,J P Nagar,28-05-2025,12.91223918,77.59471581,26.8,20.7,89,6,35396
198,J P Nagar,29-05-2025,12.91223918,77.59471581,25.2,20.4,96,6.9,35396
198,J P Nagar,30-05-2025,12.91223918,77.59471581,23.9,20.4,98,2.4,35396
198,J P Nagar,31-05-2025,12.91223918,77.59471581,29.3,20.6,95,0.2,35396
81,Horamavu,01-04-2025,13.05352831,77.65149995,32.8,19.6,90,0,44179
81,Horamavu,02-04-2025,13.05352831,77.65149995,32.2,20.2,94,0.1,44179
81,Horamavu,03-04-2025,13.05352831,77.65149995,32.1,20.5,92,3.4,44179
81,Horamavu,04-04-2025,13.05352831,77.65149995,29.4,19.8,94,2.5,44179
81,Horamavu,05-04-2025,13.05352831,77.65149995,31.2,19.7,95,0,44179
81,Horamavu,06-04-2025,13.05352831,77.65149995,32.2,20.8,90,0,44179
81,Horamavu,07-04-2025,13.05352831,77.65149995,34.3,20.8,98,0,44179
81,Horamavu,08-04-2025,13.05352831,77.65149995,34.2,20,93,0,44179
81,Horamavu,09-04-2025,13.05352831,77.65149995,32.8,19.9,85,0,44179
81,Horamavu,10-04-2025,13.05352831,77.65149995,32.9,21.4,85,0.2,44179
81,Horamavu,11-04-2025,13.05352831,77.65149995,33.8,21.4,83,0.1,44179
81,Horamavu,12-04-2025,13.05352831,77.65149995,33,21.3,82,0.2,44179
81,Horamavu,13-04-2025,13.05352831,77.65149995,32.1,21.5,73,0,44179
81,Horamavu,14-04-2025,13.05352831,77.65149995,33.2,21.1,75,0,44179
81,Horamavu,15-04-2025,13.05352831,77.65149995,32.8,20.7,83,0,44179
81,Horamavu,16-04-2025,13.05352831,77.65149995,33.3,21.5,95,1.8,44179
81,Horamavu,17-04-2025,13.05352831,77.65149995,32.8,21.5,81,0,44179
81,Horamavu,18-04-2025,13.05352831,77.65149995,33.2,21.6,85,0.9,44179
81,Horamavu,19-04-2025,13.05352831,77.65149995,32.4,21.5,87,0,44179
81,Horamavu,20-04-2025,13.05352831,77.65149995,33.6,21.7,88,1.2,44179
81,Horamavu,21-04-2025,13.05352831,77.65149995,33.5,20.8,93,0,44179
81,Horamavu,22-04-2025,13.05352831,77.65149995,34.1,21.5,72,0,44179
81,Horamavu,23-04-2025,13.05352831,77.65149995,34.5,21.5,78,0,44179
81,Horamavu,24-04-2025,13.05352831,77.65149995,35.7,21.9,89,0,44179
81,Horamavu,25-04-2025,13.05352831,77.65149995,34.4,22.3,89,0,44179
81,Horamavu,26-04-2025,13.05352831,77.65149995,33.8,21.9,90,0,44179
81,Horamavu,27-04-2025,13.05352831,77.65149995,33.4,21.9,88,0,44179
81,Horamavu,28-04-2025,13.05352831,77.65149995,32.7,21.7,93,0,44179
81,Horamavu,29-04-2025,13.05352831,77.65149995,33.8,22,89,0.3,44179
81,Horamavu,30-04-2025,13.05352831,77.65149995,33.5,22.4,77,0.8,44179
81,Horamavu,01-05-2025,13.05352831,77.65149995,34.1,23.3,69,0,44179
81,Horamavu,02-05-2025,13.05352831,77.65149995,33.5,22.3,84,0.4,44179
81,Horamavu,03-05-2025,13.05352831,77.65149995,34.2,21.8,90,6.6,44179
81,Horamavu,04-05-2025,13.05352831,77.65149995,33.7,22,91,1.3,44179
81,Horamavu,05-05-2025,13.05352831,77.65149995,34.4,22,90,0,44179
81,Horamavu,06-05-2025,13.05352831,77.65149995,33.9,21.3,94,0,44179
81,Horamavu,07-05-2025,13.05352831,77.65149995,33.4,21.3,86,0.1,44179
81,Horamavu,08-05-2025,13.05352831,77.65149995,32.9,22.1,78,0,44179
81,Horamavu,09-05-2025,13.05352831,77.65149995,31.8,21.1,77,0.5,44179
81,Horamavu,10-05-2025,13.05352831,77.65149995,32.3,21.9,74,1.1,44179
81,Horamavu,11-05-2025,13.05352831,77.65149995,32.2,21.3,80,1.5,44179
81,Horamavu,12-05-2025,13.05352831,77.65149995,31.8,21.3,91,1.6,44179
81,Horamavu,13-05-2025,13.05352831,77.65149995,33,20.9,95,7.8,44179
81,Horamavu,14-05-2025,13.05352831,77.65149995,31.7,21.2,90,0.7,44179
81,Horamavu,15-05-2025,13.05352831,77.65149995,32.6,21.3,93,0.8,44179
81,Horamavu,16-05-2025,13.05352831,77.65149995,31.4,21.7,93,3.5,44179
81,Horamavu,17-05-2025,13.05352831,77.65149995,30.4,21.3,96,22.5,44179
81,Horamavu,18-05-2025,13.05352831,77.65149995,29.3,20.7,98,10,44179
81,Horamavu,19-05-2025,13.05352831,77.65149995,28.3,21.3,98,12.7,44179
81,Horamavu,20-05-2025,13.05352831,77.65149995,26.9,21.2,97,21.2,44179
81,Horamavu,21-05-2025,13.05352831,77.65149995,26.6,20.8,96,4.6,44179
81,Horamavu,22-05-2025,13.05352831,77.65149995,28.9,20,93,0.1,44179
81,Horamavu,23-05-2025,13.05352831,77.65149995,28.6,20.7,95,3,44179
81,Horamavu,24-05-2025,13.05352831,77.65149995,25.9,21.3,92,1.7,44179
81,Horamavu,25-05-2025,13.05352831,77.65149995,27.4,20.7,95,6.4,44179
81,Horamavu,26-05-2025,13.05352831,77.65149995,25.8,20.5,97,10.8,44179
81,Horamavu,27-05-2025,13.05352831,77.65149995,26.8,20.6,93,2.4,44179
81,Horamavu,28-05-2025,13.05352831,77.65149995,27.1,21.1,91,2,44179
81,Horamavu,29-05-2025,13.05352831,77.65149995,26,21,95,6.9,44179
81,Horamavu,30-05-2025,13.05352831,77.65149995,24.4,20.6,96,1.3,44179
81,Horamavu,31-05-2025,13.05352831,77.65149995,29.5,21.1,93,0,44179
82,Babusab Palya,01-04-2025,13.02560663,77.65046817,32.7,19.5,90,0,43388
82,Babusab Palya,02-04-2025,13.02560663,77.65046817,32.1,20.1,94,0.1,43388
82,Babusab Palya,03-04-2025,13.02560663,77.65046817,32,20.4,92,3.4,43388
82,Babusab Palya,04-04-2025,13.02560663,77.65046817,29.3,19.7,94,2.5,43388
82,Babusab Palya,05-04-2025,13.02560663,77.65046817,31.1,19.6,95,0,43388
82,Babusab Palya,06-04-2025,13.02560663,77.65046817,32.1,20.7,90,0,43388
82,Babusab Palya,07-04-2025,13.02560663,77.65046817,34.2,20.7,98,0,43388
82,Babusab Palya,08-04-2025,13.02560663,77.65046817,34.1,19.9,93,0,43388
82,Babusab Palya,09-04-2025,13.02560663,77.65046817,32.7,19.8,85,0,43388
82,Babusab Palya,10-04-2025,13.02560663,77.65046817,32.8,21.3,85,0.2,43388
82,Babusab Palya,11-04-2025,13.02560663,77.65046817,33.7,21.3,83,0.1,43388
82,Babusab Palya,12-04-2025,13.02560663,77.65046817,32.9,21.2,82,0.2,43388
82,Babusab Palya,13-04-2025,13.02560663,77.65046817,32,21.4,73,0,43388
82,Babusab Palya,14-04-2025,13.02560663,77.65046817,33.1,21,75,0,43388
82,Babusab Palya,15-04-2025,13.02560663,77.65046817,32.7,20.6,83,0,43388
82,Babusab Palya,16-04-2025,13.02560663,77.65046817,33.2,21.4,95,1.8,43388
82,Babusab Palya,17-04-2025,13.02560663,77.65046817,32.7,21.4,81,0,43388
82,Babusab Palya,18-04-2025,13.02560663,77.65046817,33.1,21.5,85,0.9,43388
82,Babusab Palya,19-04-2025,13.02560663,77.65046817,32.3,21.4,87,0,43388
82,Babusab Palya,20-04-2025,13.02560663,77.65046817,33.5,21.6,88,1.2,43388
82,Babusab Palya,21-04-2025,13.02560663,77.65046817,33.4,20.7,93,0,43388
82,Babusab Palya,22-04-2025,13.02560663,77.65046817,34,21.4,72,0,43388
82,Babusab Palya,23-04-2025,13.02560663,77.65046817,34.4,21.4,78,0,43388
82,Babusab Palya,24-04-2025,13.02560663,77.65046817,35.6,21.8,89,0,43388
82,Babusab Palya,25-04-2025,13.02560663,77.65046817,34.3,22.2,89,0,43388
82,Babusab Palya,26-04-2025,13.02560663,77.65046817,33.7,21.8,90,0,43388
82,Babusab Palya,27-04-2025,13.02560663,77.65046817,33.3,21.8,88,0,43388
82,Babusab Palya,28-04-2025,13.02560663,77.65046817,32.6,21.6,93,0,43388
82,Babusab Palya,29-04-2025,13.02560663,77.65046817,33.7,21.9,89,0.3,43388
82,Babusab Palya,30-04-2025,13.02560663,77.65046817,33.4,22.3,77,0.8,43388
82,Babusab Palya,01-05-2025,13.02560663,77.65046817,34,23.2,69,0,43388
82,Babusab Palya,02-05-2025,13.02560663,77.65046817,33.4,22.2,84,0.4,43388
82,Babusab Palya,03-05-2025,13.02560663,77.65046817,34.1,21.7,90,6.6,43388
82,Babusab Palya,04-05-2025,13.02560663,77.65046817,33.6,21.9,91,1.3,43388
82,Babusab Palya,05-05-2025,13.02560663,77.65046817,34.3,21.9,90,0,43388
82,Babusab Palya,06-05-2025,13.02560663,77.65046817,33.8,21.2,94,0,43388
82,Babusab Palya,07-05-2025,13.02560663,77.65046817,33.3,21.2,86,0.1,43388
82,Babusab Palya,08-05-2025,13.02560663,77.65046817,32.8,22,78,0,43388
82,Babusab Palya,09-05-2025,13.02560663,77.65046817,31.7,21,77,0.5,43388
82,Babusab Palya,10-05-2025,13.02560663,77.65046817,32.2,21.8,74,1.1,43388
82,Babusab Palya,11-05-2025,13.02560663,77.65046817,32.1,21.2,80,1.5,43388
82,Babusab Palya,12-05-2025,13.02560663,77.65046817,31.7,21.2,91,1.6,43388
82,Babusab Palya,13-05-2025,13.02560663,77.65046817,32.9,20.8,95,7.8,43388
82,Babusab Palya,14-05-2025,13.02560663,77.65046817,31.6,21.1,90,0.7,43388
82,Babusab Palya,15-05-2025,13.02560663,77.65046817,32.5,21.2,93,0.8,43388
82,Babusab Palya,16-05-2025,13.02560663,77.65046817,31.3,21.6,93,3.5,43388
82,Babusab Palya,17-05-2025,13.02560663,77.65046817,30.3,21.2,96,22.5,43388
82,Babusab Palya,18-05-2025,13.02560663,77.65046817,29.2,20.6,98,10,43388
82,Babusab Palya,19-05-2025,13.02560663,77.65046817,28.2,21.2,98,12.7,43388
82,Babusab Palya,20-05-2025,13.02560663,77.65046817,26.8,21.1,97,21.2,43388
82,Babusab Palya,21-05-2025,13.02560663,77.65046817,26.5,20.7,96,4.6,43388
82,Babusab Palya,22-05-2025,13.02560663,77.65046817,28.8,19.9,93,0.1,43388
82,Babusab Palya,23-05-2025,13.02560663,77.65046817,28.5,20.6,95,3,43388
82,Babusab Palya,24-05-2025,13.02560663,77.65046817,25.8,21.2,92,1.7,43388
82,Babusab Palya,25-05-2025,13.02560663,77.65046817,27.3,20.6,95,6.4,43388
82,Babusab Palya,26-05-2025,13.02560663,77.65046817,25.7,20.4,97,10.8,43388
82,Babusab Palya,27-05-2025,13.02560663,77.65046817,26.7,20.5,93,2.4,43388
82,Babusab Palya,28-05-2025,13.02560663,77.65046817,27,21,91,2,43388
82,Babusab Palya,29-05-2025,13.02560663,77.65046817,25.9,20.9,95,6.9,43388
82,Babusab Palya,30-05-2025,13.02560663,77.65046817,24.3,20.5,96,1.3,43388
82,Babusab Palya,31-05-2025,13.02560663,77.65046817,29.4,21,93,0,43388
83,Kalkere,01-04-2025,13.03422476,77.67341487,32.7,19.6,90,0,48663
83,Kalkere,02-04-2025,13.03422476,77.67341487,32.2,20.1,94,0.1,48663
83,Kalkere,03-04-2025,13.03422476,77.67341487,32,20.4,92,3.4,48663
83,Kalkere,04-04-2025,13.03422476,77.67341487,29.3,19.8,94,2.5,48663
83,Kalkere,05-04-2025,13.03422476,77.67341487,31.1,19.7,95,0,48663
83,Kalkere,06-04-2025,13.03422476,77.67341487,32.1,20.7,90,0,48663
83,Kalkere,07-04-2025,13.03422476,77.67341487,34.2,20.7,98,0,48663
83,Kalkere,08-04-2025,13.03422476,77.67341487,34.1,20,93,0,48663
83,Kalkere,09-04-2025,13.03422476,77.67341487,32.8,19.9,85,0,48663
83,Kalkere,10-04-2025,13.03422476,77.67341487,32.8,21.3,85,0.2,48663
83,Kalkere,11-04-2025,13.03422476,77.67341487,33.7,21.3,83,0.1,48663
83,Kalkere,12-04-2025,13.03422476,77.67341487,33,21.3,82,0.2,48663
83,Kalkere,13-04-2025,13.03422476,77.67341487,32.1,21.4,73,0,48663
83,Kalkere,14-04-2025,13.03422476,77.67341487,33.1,21,75,0,48663
83,Kalkere,15-04-2025,13.03422476,77.67341487,32.8,20.6,83,0,48663
83,Kalkere,16-04-2025,13.03422476,77.67341487,33.2,21.4,95,1.8,48663
83,Kalkere,17-04-2025,13.03422476,77.67341487,32.7,21.4,81,0,48663
83,Kalkere,18-04-2025,13.03422476,77.67341487,33.2,21.6,85,0.9,48663
83,Kalkere,19-04-2025,13.03422476,77.67341487,32.3,21.4,87,0,48663
83,Kalkere,20-04-2025,13.03422476,77.67341487,33.5,21.7,88,1.2,48663
83,Kalkere,21-04-2025,13.03422476,77.67341487,33.5,20.7,93,0,48663
83,Kalkere,22-04-2025,13.03422476,77.67341487,34,21.4,72,0,48663
83,Kalkere,23-04-2025,13.03422476,77.67341487,34.4,21.4,78,0,48663
83,Kalkere,24-04-2025,13.03422476,77.67341487,35.7,21.9,89,0,48663
83,Kalkere,25-04-2025,13.03422476,77.67341487,34.3,22.3,89,0,48663
83,Kalkere,26-04-2025,13.03422476,77.67341487,33.8,21.9,90,0,48663
83,Kalkere,27-04-2025,13.03422476,77.67341487,33.4,21.9,88,0,48663
83,Kalkere,28-04-2025,13.03422476,77.67341487,32.7,21.6,93,0,48663
83,Kalkere,29-04-2025,13.03422476,77.67341487,33.8,21.9,89,0.3,48663
83,Kalkere,30-04-2025,13.03422476,77.67341487,33.5,22.4,77,0.8,48663
83,Kalkere,01-05-2025,13.03422476,77.67341487,34.1,23.2,69,0,48663
83,Kalkere,02-05-2025,13.03422476,77.67341487,33.5,22.3,84,0.4,48663
83,Kalkere,03-05-2025,13.03422476,77.67341487,34.2,21.8,90,6.6,48663
83,Kalkere,04-05-2025,13.03422476,77.67341487,33.6,21.9,91,1.3,48663
83,Kalkere,05-05-2025,13.03422476,77.67341487,34.3,22,90,0,48663
83,Kalkere,06-05-2025,13.03422476,77.67341487,33.9,21.2,94,0,48663
83,Kalkere,07-05-2025,13.03422476,77.67341487,33.3,21.2,86,0.1,48663
83,Kalkere,08-05-2025,13.03422476,77.67341487,32.8,22,78,0,48663
83,Kalkere,09-05-2025,13.03422476,77.67341487,31.8,21.1,77,0.5,48663
83,Kalkere,10-05-2025,13.03422476,77.67341487,32.3,21.9,74,1.1,48663
83,Kalkere,11-05-2025,13.03422476,77.67341487,32.1,21.2,80,1.5,48663
83,Kalkere,12-05-2025,13.03422476,77.67341487,31.8,21.2,91,1.6,48663
83,Kalkere,13-05-2025,13.03422476,77.67341487,32.9,20.8,95,7.8,48663
83,Kalkere,14-05-2025,13.03422476,77.67341487,31.6,21.1,90,0.7,48663
83,Kalkere,15-05-2025,13.03422476,77.67341487,32.6,21.3,93,0.8,48663
83,Kalkere,16-05-2025,13.03422476,77.67341487,31.4,21.7,93,3.5,48663
83,Kalkere,17-05-2025,13.03422476,77.67341487,30.4,21.2,96,22.5,48663
83,Kalkere,18-05-2025,13.03422476,77.67341487,29.3,20.6,98,10,48663
83,Kalkere,19-05-2025,13.03422476,77.67341487,28.3,21.3,98,12.7,48663
83,Kalkere,20-05-2025,13.03422476,77.67341487,26.9,21.1,97,21.2,48663
83,Kalkere,21-05-2025,13.03422476,77.67341487,26.6,20.7,96,4.6,48663
83,Kalkere,22-05-2025,13.03422476,77.67341487,28.9,20,93,0.1,48663
83,Kalkere,23-05-2025,13.03422476,77.67341487,28.5,20.7,95,3,48663
83,Kalkere,24-05-2025,13.03422476,77.67341487,25.8,21.3,92,1.7,48663
83,Kalkere,25-05-2025,13.03422476,77.67341487,27.3,20.7,95,6.4,48663
83,Kalkere,26-05-2025,13.03422476,77.67341487,25.8,20.4,97,10.8,48663
83,Kalkere,27-05-2025,13.03422476,77.67341487,26.7,20.6,93,2.4,48663
83,Kalkere,28-05-2025,13.03422476,77.67341487,27.1,21,91,2,48663
83,Kalkere,29-05-2025,13.03422476,77.67341487,25.9,20.9,95,6.9,48663
83,Kalkere,30-05-2025,13.03422476,77.67341487,24.4,20.6,96,1.3,48663
83,Kalkere,31-05-2025,13.03422476,77.67341487,29.4,21,93,0,48663
87,Medahalli,01-04-2025,13.02392119,77.70320898,31.8,18.5,96,0,38074
87,Medahalli,02-04-2025,13.02392119,77.70320898,31.1,19.6,97,0,38074
87,Medahalli,03-04-2025,13.02392119,77.70320898,31.3,20.2,94,14.3,38074
87,Medahalli,04-04-2025,13.02392119,77.70320898,30.5,19.7,95,1.2,38074
87,Medahalli,05-04-2025,13.02392119,77.70320898,31.7,19.1,97,0,38074
87,Medahalli,06-04-2025,13.02392119,77.70320898,32.3,20.2,92,0,38074
87,Medahalli,07-04-2025,13.02392119,77.70320898,33.5,19.8,99,0,38074
87,Medahalli,08-04-2025,13.02392119,77.70320898,33.2,18.4,97,0,38074
87,Medahalli,09-04-2025,13.02392119,77.70320898,32.1,18.3,93,0,38074
87,Medahalli,10-04-2025,13.02392119,77.70320898,32.1,20.1,87,0,38074
87,Medahalli,11-04-2025,13.02392119,77.70320898,33.1,20.8,86,0,38074
87,Medahalli,12-04-2025,13.02392119,77.70320898,32.9,21,81,0.6,38074
87,Medahalli,13-04-2025,13.02392119,77.70320898,32.8,21.1,76,0,38074
87,Medahalli,14-04-2025,13.02392119,77.70320898,33.1,20,77,0.2,38074
87,Medahalli,15-04-2025,13.02392119,77.70320898,32.4,19.4,90,0,38074
87,Medahalli,16-04-2025,13.02392119,77.70320898,32.6,20.9,99,3.4,38074
87,Medahalli,17-04-2025,13.02392119,77.70320898,32,20.3,86,0,38074
87,Medahalli,18-04-2025,13.02392119,77.70320898,32.2,21.1,85,1,38074
87,Medahalli,19-04-2025,13.02392119,77.70320898,32.4,21,88,0,38074
87,Medahalli,20-04-2025,13.02392119,77.70320898,33,21.3,87,0.1,38074
87,Medahalli,21-04-2025,13.02392119,77.70320898,32.5,20.3,94,0,38074
87,Medahalli,22-04-2025,13.02392119,77.70320898,33,19.8,80,0,38074
87,Medahalli,23-04-2025,13.02392119,77.70320898,33.3,20,84,0,38074
87,Medahalli,24-04-2025,13.02392119,77.70320898,34.3,20.4,92,0,38074
87,Medahalli,25-04-2025,13.02392119,77.70320898,32.8,21.7,97,0,38074
87,Medahalli,26-04-2025,13.02392119,77.70320898,32.7,20.1,97,0,38074
87,Medahalli,27-04-2025,13.02392119,77.70320898,32.2,20.2,95,0,38074
87,Medahalli,28-04-2025,13.02392119,77.70320898,31.6,20.7,98,0,38074
87,Medahalli,29-04-2025,13.02392119,77.70320898,32.9,20.9,97,0.3,38074
87,Medahalli,30-04-2025,13.02392119,77.70320898,32.3,21.2,86,0,38074
87,Medahalli,01-05-2025,13.02392119,77.70320898,33.1,21.9,77,0,38074
87,Medahalli,02-05-2025,13.02392119,77.70320898,32.5,22.2,82,0,38074
87,Medahalli,03-05-2025,13.02392119,77.70320898,32.4,21.7,89,1.7,38074
87,Medahalli,04-05-2025,13.02392119,77.70320898,32.4,21.7,91,0.6,38074
87,Medahalli,05-05-2025,13.02392119,77.70320898,32.7,20.8,98,0,38074
87,Medahalli,06-05-2025,13.02392119,77.70320898,32.2,20.9,94,0.1,38074
87,Medahalli,07-05-2025,13.02392119,77.70320898,31.3,20.9,90,0.1,38074
87,Medahalli,08-05-2025,13.02392119,77.70320898,31.2,21.6,81,0,38074
87,Medahalli,09-05-2025,13.02392119,77.70320898,30.1,20,83,1.1,38074
87,Medahalli,10-05-2025,13.02392119,77.70320898,30.9,20.5,85,0.6,38074
87,Medahalli,11-05-2025,13.02392119,77.70320898,30.6,20.9,81,0.6,38074
87,Medahalli,12-05-2025,13.02392119,77.70320898,30.4,21,91,0.2,38074
87,Medahalli,13-05-2025,13.02392119,77.70320898,31.5,20.6,95,1.3,38074
87,Medahalli,14-05-2025,13.02392119,77.70320898,31.3,21.1,90,0.7,38074
87,Medahalli,15-05-2025,13.02392119,77.70320898,31.3,21,95,0.2,38074
87,Medahalli,16-05-2025,13.02392119,77.70320898,31.3,21.3,93,3.6,38074
87,Medahalli,17-05-2025,13.02392119,77.70320898,30.6,21.3,95,11.8,38074
87,Medahalli,18-05-2025,13.02392119,77.70320898,29.8,20.7,96,11.1,38074
87,Medahalli,19-05-2025,13.02392119,77.70320898,28.8,21.3,97,12.9,38074
87,Medahalli,20-05-2025,13.02392119,77.70320898,27.2,21.2,97,22.3,38074
87,Medahalli,21-05-2025,13.02392119,77.70320898,27,20.9,94,7.2,38074
87,Medahalli,22-05-2025,13.02392119,77.70320898,29.2,20.4,90,0.1,38074
87,Medahalli,23-05-2025,13.02392119,77.70320898,28.7,20.6,95,3.9,38074
87,Medahalli,24-05-2025,13.02392119,77.70320898,26.1,21.4,91,1.8,38074
87,Medahalli,25-05-2025,13.02392119,77.70320898,27.5,20.8,94,7.3,38074
87,Medahalli,26-05-2025,13.02392119,77.70320898,26,20.5,96,11.5,38074
87,Medahalli,27-05-2025,13.02392119,77.70320898,27.4,20.7,91,2.1,38074
87,Medahalli,28-05-2025,13.02392119,77.70320898,27.7,21.1,89,1.5,38074
87,Medahalli,29-05-2025,13.02392119,77.70320898,26.3,21,96,5.8,38074
87,Medahalli,30-05-2025,13.02392119,77.70320898,24.8,20.8,96,1.1,38074
87,Medahalli,31-05-2025,13.02392119,77.70320898,29.7,21.2,91,0,38074
84,Ramamurthy Nagara,01-04-2025,13.01345812,77.67077667,32.6,19.4,90,0,39065
84,Ramamurthy Nagara,02-04-2025,13.01345812,77.67077667,32,20,94,0.1,39065
84,Ramamurthy Nagara,03-04-2025,13.01345812,77.67077667,31.9,20.3,92,3.4,39065
84,Ramamurthy Nagara,04-04-2025,13.01345812,77.67077667,29.2,19.6,94,2.5,39065
84,Ramamurthy Nagara,05-04-2025,13.01345812,77.67077667,31,19.5,95,0,39065
84,Ramamurthy Nagara,06-04-2025,13.01345812,77.67077667,32,20.6,90,0,39065
84,Ramamurthy Nagara,07-04-2025,13.01345812,77.67077667,34.1,20.6,98,0,39065
84,Ramamurthy Nagara,08-04-2025,13.01345812,77.67077667,34,19.8,93,0,39065
84,Ramamurthy Nagara,09-04-2025,13.01345812,77.67077667,32.6,19.7,85,0,39065
84,Ramamurthy Nagara,10-04-2025,13.01345812,77.67077667,32.7,21.2,85,0.2,39065
84,Ramamurthy Nagara,11-04-2025,13.01345812,77.67077667,33.6,21.2,83,0.1,39065
84,Ramamurthy Nagara,12-04-2025,13.01345812,77.67077667,32.8,21.1,82,0.2,39065
84,Ramamurthy Nagara,13-04-2025,13.01345812,77.67077667,31.9,21.3,73,0,39065
84,Ramamurthy Nagara,14-04-2025,13.01345812,77.67077667,33,20.9,75,0,39065
84,Ramamurthy Nagara,15-04-2025,13.01345812,77.67077667,32.6,20.5,83,0,39065
84,Ramamurthy Nagara,16-04-2025,13.01345812,77.67077667,33.1,21.3,95,1.8,39065
84,Ramamurthy Nagara,17-04-2025,13.01345812,77.67077667,32.6,21.3,81,0,39065
84,Ramamurthy Nagara,18-04-2025,13.01345812,77.67077667,33,21.4,85,0.9,39065
84,Ramamurthy Nagara,19-04-2025,13.01345812,77.67077667,32.2,21.3,87,0,39065
84,Ramamurthy Nagara,20-04-2025,13.01345812,77.67077667,33.4,21.5,88,1.2,39065
84,Ramamurthy Nagara,21-04-2025,13.01345812,77.67077667,33.3,20.6,93,0,39065
84,Ramamurthy Nagara,22-04-2025,13.01345812,77.67077667,33.9,21.3,72,0,39065
84,Ramamurthy Nagara,23-04-2025,13.01345812,77.67077667,34.3,21.3,78,0,39065
84,Ramamurthy Nagara,24-04-2025,13.01345812,77.67077667,35.5,21.7,89,0,39065
84,Ramamurthy Nagara,25-04-2025,13.01345812,77.67077667,34.2,22.1,89,0,39065
84,Ramamurthy Nagara,26-04-2025,13.01345812,77.67077667,33.6,21.7,90,0,39065
84,Ramamurthy Nagara,27-04-2025,13.01345812,77.67077667,33.2,21.7,88,0,39065
